"Taxon.ID","Genome.ID","Genome.Name","Antibiotic","Resistant.Phenotype","Measurement","Measurement.Sign","Measurement.Value","Measurement.Unit","Laboratory.Typing.Method","Laboratory.Typing.Method.Version","Laboratory.Typing.Platform","Vendor","Testing.Standard","Testing.Standard.Year","Computational.Method","Computational.Method.Version","Computational.Method.Performance","Evidence","Source","PubMed","Organism.Name","NCBI.Taxon.ID","Genome.Status","Strain","Serovar","Biovar","Pathovar","MLST","Other.Typing","Culture.Collection","Type.Strain","Completion.Date","Publication","BioProject.Accession","BioSample.Accession","Assembly.Accession","SRA.Accession","GenBank.Accessions","RefSeq.Accessions","Sequencing.Centers","Sequencing.Status","Sequencing.Platform","Sequencing.Depth","Assembly.Method","Chromosomes","Plasmids","Contigs","Genome.Length","GC.Content","PATRIC.CDS","RefSeq.CDS","Isolation.Site","Isolation.Source","Isolation.Comments","Collection.Date","Isolation.Country","Geographic.Location","Latitude","Longitude","Altitude","Depth","Other.Environmental","Host.Name","Host.Gender","Host.Age","Host.Health","Body.Sample.Site","Body.Sample.Subsite","Other.Clinical","AntiMicrobial.Resistance","AntiMicrobial.Resistance.Evidence","Gram.Stain","Cell.Shape","Motility","Sporulation","Temperature.Range","Optimal.Temperature","Salinity","Oxygen.Requirement","Habitat","Disease","Comments","Additional.Metadata","Coarse.Consistency","Fine.Consistency","Checkm.Completeness","Checkm.Contamination","Genome.Quality.Flags","Genome.Quality","Date.Inserted","Date.Modified"
573,573.13926,"Klebsiella pneumoniae KPN2108ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438974",NA,"SRR5387195",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,90,5403205,57.41,5335,NA,NA,"URINE",NA,"13-Apr-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.9,100,NA,NA,"Good","2017-08-09T02:34:11.280Z","2017-08-09T02:34:11.280Z"
573,573.14419,"Klebsiella pneumoniae KPN819ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:STNF*; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437724",NA,"SRR5386506",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,87,5486688,57.25,5408,NA,NA,"RESPIRATORY",NA,"5-Jun-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.7,100,NA,NA,"Good","2017-08-09T07:29:34.193Z","2017-08-09T07:29:34.193Z"
573,573.14225,"Klebsiella pneumoniae KPN544ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,NA,"genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437505",NA,"SRR5385478",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,111,5563756,57.18,5537,NA,NA,"ULCER",NA,"12-Dec-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,NA,NA,"Good","2017-08-09T05:20:50.920Z","2017-08-09T05:20:50.920Z"
573,573.14332,"Klebsiella pneumoniae KPN704ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.16","genotype:ST16; Capsule locus KL51",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437622",NA,"SRR5387002",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,122,5381965,57.41,5365,NA,NA,"URINE",NA,"16-Mar-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.9,100,0.3,NA,"Good","2017-08-09T06:17:49.606Z","2017-08-09T06:17:49.606Z"
573,573.24363,"Klebsiella pneumoniae strain MUGSI_16","gentamicin","Resistant","16",">",16,"mg/L","MIC",NA,NA,NA,"CLSI",NA,NA,NA,NA,"Laboratory Method",NA,NA,NA,573,"WGS","MUGSI_16",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,NA,NA,"PRJNA288601","SAMN05170076",NA,"SRR3982230",NA,NA,NA,NA,NA,NA,NA,NA,NA,134,5678163,57.134346,5728,NA,NA,"Urine",NA,"07-Nov-2012","United States","United States",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"collected_by:CDC",99.5,97.9,NA,NA,NA,"Good","2019-03-24T03:59:40.253Z","2019-03-24T03:59:40.253Z"
573,573.13628,"Klebsiella pneumoniae KPN1726ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.15","genotype:ST15; Capsule locus KL112",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438669",NA,"SRR5386005",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,73,5438198,57.31,5304,NA,NA,"URINE",NA,"3-Oct-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.7,100,NA,NA,"Good","2017-08-08T23:44:36.906Z","2017-08-08T23:44:36.906Z"
573,573.13233,"Klebsiella pneumoniae KPN1254ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438257",NA,"SRR5386972",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,475,5512397,57.18,5842,NA,NA,"RESPIRATORY",NA,"14-Jan-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,94.5,100,5.3,NA,"Good","2017-08-08T17:45:00.926Z","2017-08-08T17:45:00.926Z"
573,573.13525,"Klebsiella pneumoniae KPN1604ec","gentamicin","Susceptible","4",NA,4,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438566",NA,"SRR5386126",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,139,5551291,57.19,5596,NA,NA,"RESPIRATORY",NA,"18-Aug-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.9,100,NA,NA,"Good","2017-08-08T22:49:45.233Z","2017-08-08T22:49:45.233Z"
573,573.13792,"Klebsiella pneumoniae KPN1942ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.280","genotype:ST280; Capsule locus KL23",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438832",NA,"SRR5387337",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,90,5463099,57.32,5400,NA,NA,"URINE",NA,"27-Dec-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.5,100,0.5,NA,"Good","2017-08-09T01:14:37.471Z","2017-08-09T01:14:37.471Z"
573,573.13878,"Klebsiella pneumoniae KPN2053ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL107",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438925",NA,"SRR5387244",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,127,5691015,57.08,5754,NA,NA,"WOUND",NA,"23-Jan-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.5,100,NA,NA,"Good","2017-08-09T02:06:06.451Z","2017-08-09T02:06:06.451Z"
573,573.14085,"Klebsiella pneumoniae KPN361ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437354",NA,"SRR5386251",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,131,5557358,57.19,5536,NA,NA,"URINE",NA,"19-Jun-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.6,100,NA,NA,"Good","2017-08-09T04:08:28.180Z","2017-08-09T04:08:28.180Z"
573,573.12965,"Klebsiella pneumoniae 124","gentamicin","Susceptible","1",NA,1,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.45",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525454",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,311,5514732,57.32,5464,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,97.5,100,2.1,NA,"Good","2017-08-08T15:05:49.063Z","2017-08-08T15:05:49.063Z"
573,573.14312,"Klebsiella pneumoniae KPN681ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.15","genotype:ST15; Capsule locus KL24",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437600",NA,"SRR5387024",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,160,5501795,57.15,5432,NA,NA,"WOUND",NA,"23-Feb-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.3,100,0.7,NA,"Good","2017-08-09T06:05:16.194Z","2017-08-09T06:05:16.194Z"
573,573.14425,"Klebsiella pneumoniae KPN826ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:STNF*; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437731",NA,"SRR5386499",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,107,5443266,57.3,5434,NA,NA,"URINE",NA,"13-Jun-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,98,100,NA,NA,"Good","2017-08-09T07:31:24.909Z","2017-08-09T07:31:24.909Z"
573,573.13642,"Klebsiella pneumoniae KPN1744ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.234","genotype:ST234; Capsule locus KL30",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438683",NA,"SRR5385991",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,71,5556030,57.05,5503,NA,NA,"RESPIRATORY",NA,"23-Sep-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.7,100,NA,NA,"Good","2017-08-08T23:52:43.925Z","2017-08-08T23:52:43.925Z"
573,573.1452,"Klebsiella pneumoniae KPN953ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437844",NA,"SRR5385861",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,89,5492018,57.28,5442,NA,NA,"URINE",NA,"22-Sep-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.8,100,NA,NA,"Good","2017-08-09T08:40:24.624Z","2017-08-09T08:40:24.624Z"
573,573.13701,"Klebsiella pneumoniae KPN1839ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.17","genotype:ST17; Capsule locus KL25",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438742",NA,"SRR5387427",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,99,5403409,57.41,5345,NA,NA,"WOUND",NA,"3-Nov-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,98,100,NA,NA,"Good","2017-08-09T00:24:03.692Z","2017-08-09T00:24:03.692Z"
573,573.14199,"Klebsiella pneumoniae KPN510ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.405","genotype:ST405; Capsule locus KL151",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437475",NA,"SRR5385508",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,74,5619522,57.03,5557,NA,NA,"DRAIN",NA,"29-Nov-2012","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.7,100,0.7,NA,"Good","2017-08-09T05:07:15.603Z","2017-08-09T05:07:15.603Z"
573,573.13428,"Klebsiella pneumoniae KPN1490ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.25","genotype:ST25; Capsule locus KL2",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438467",NA,"SRR5386681",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,195,5521690,57.17,5504,NA,NA,"WOUND",NA,"30-May-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,96.5,100,1.8,NA,"Good","2017-08-08T21:53:46.087Z","2017-08-08T21:53:46.087Z"
1438790,1438790.3,"Klebsiella pneumoniae MGH 67","gentamicin",NA,"2",NA,2,"mg/L","MIC","AST-GN90","Vitek 2","bioMérieux",NA,NA,NA,NA,NA,"Laboratory Method",NA,"28096418",NA,1438790,"WGS","MGH 67",NA,NA,NA,"MLST.Klebsiella_pneumoniae.258",NA,NA,NA,"2014-05-19T00:00:00Z","-","PRJNA234107","SAMN02581240","GCA_000694575.1","SRR1180910,SRR1181056,SRR1187767,SRR1187807","JMZC00000000","-","Broad Institute",NA,"Illumina","117.0x","allpaths v. R48559",NA,NA,40,5689434,57.1,5548,5413,NA,"Pleural tissue",NA,"5/13/13","United States","Boston, MA, USA",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,"Adult",NA,NA,NA,"hospital location:non-ICU","Resistant;Susceptible;Intermediate","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carbapenem;Whole Genome Sequence Analysis of Carbapenem-resistant Enterobacteriaceae","vitek instrument:Vitek 2;vitek software version:5.04;vitek bionumber:6605734653564010;vitek card #:AST-GN90",99.5,98.1,100,NA,NA,"Good","2014-12-08T22:58:37.788Z","2015-03-16T03:17:09.594Z"
573,573.13424,"Klebsiella pneumoniae KPN1484ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438461",NA,"SRR5386687",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,144,5326901,57.39,5284,NA,NA,"URINE",NA,"1-Jun-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.4,100,NA,NA,"Good","2017-08-08T21:52:11.917Z","2017-08-08T21:52:11.917Z"
573,573.13933,"Klebsiella pneumoniae KPN2116ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.258","genotype:ST258; Capsule locus KL106",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438980",NA,"SRR5387189",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,113,5482827,57.27,5496,NA,NA,"URINE",NA,"29-Mar-2015","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Resistant;Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.8,100,0.3,NA,"Good","2017-08-09T02:41:10.863Z","2017-08-09T02:41:10.863Z"
573,573.14309,"Klebsiella pneumoniae KPN678ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.628","genotype:ST628; Capsule locus KL123",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06437597",NA,"SRR5387027",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,66,5483959,57.35,5383,NA,NA,"URINE",NA,"20-Feb-2013","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,97.3,100,NA,NA,"Good","2017-08-09T06:03:27.314Z","2017-08-09T06:03:27.314Z"
573,573.13415,"Klebsiella pneumoniae KPN1478ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438456",NA,"SRR5386692",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,144,5317209,57.42,5261,NA,NA,"URINE",NA,"7-Jun-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.2,100,NA,NA,"Good","2017-08-08T21:49:50.569Z","2017-08-08T21:49:50.569Z"
573,573.13209,"Klebsiella pneumoniae KPN1219ec","gentamicin","Susceptible","<=2","<=",2,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438233",NA,"SRR5385627",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,109,5446399,57.29,5375,NA,NA,"URINE",NA,"5-Feb-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,97.5,100,0.3,NA,"Good","2017-08-08T17:31:53.297Z","2017-08-08T17:31:53.297Z"
573,573.12911,"Klebsiella pneumoniae 3259","gentamicin","Intermediate","8",NA,8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.492",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525481",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,354,5560808,57.13,5681,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4,97.3,100,0.3,NA,"Good","2017-08-08T14:24:57.035Z","2017-08-08T14:24:57.035Z"
573,573.13747,"Klebsiella pneumoniae KPN1883ec","gentamicin","Resistant",">8",">",8,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28512093;28776045",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.307","genotype:ST307; Capsule locus KL102",NA,NA,"2017-05-16T00:00:00Z","28512093,28776045","PRJNA376414","SAMN06438786",NA,"SRR5387383",NA,NA,"Houston Methodist Hospital",NA,NA,NA,NA,NA,NA,82,5446812,57.28,5385,NA,NA,"URINE",NA,"15-Dec-2014","USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible;Resistant","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1,97.5,100,NA,NA,"Good","2017-08-09T00:47:18.954Z","2017-08-09T00:47:18.954Z"
573,573.12968,"Klebsiella pneumoniae 114","gentamicin","Susceptible","1",NA,1,"mg/L","MIC",NA,"BD phoenix",NA,"CLSI",2017,NA,NA,NA,"Laboratory Method",NA,"28776045;28512093",NA,573,"WGS",NA,NA,NA,NA,"MLST.Klebsiella_pneumoniae.502",NA,NA,NA,NA,"28776045, 28512093","PRJNA396774","SAMN07525449",NA,NA,NA,NA,"Houston Methodist Hospital System",NA,"Illumina NextSeq 500",NA,NA,NA,NA,322,5237025,57.42,5184,NA,NA,NA,NA,NA,"USA","USA: Houston",NA,NA,NA,NA,NA,"Human, Homo sapiens",NA,NA,NA,NA,NA,NA,"Susceptible","AMR Panel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,96.7,99.7,0.3,NA,"Good","2017-08-08T15:06:32.966Z","2017-08-08T15:06:32.966Z"
